Photo Profile;User Name;Sentimen;Sejak Comment;Comment;Jumlah Like Comment
https://lh3.googleusercontent.com/a-/ALV-UjXVupXpJS2gML6fs9dinQJLsn4MEPkuLcukX3c0-INe6g=w45-h45-p-rp-mo-br100;Ogie Rajawaliparquet;Positive;10 bulan lalu;Pengerjaan lantai kayu yg berlokasi di P13 mall paris van java, dengan nama lap. basket the arena pvj sudah selesai kami kerjakan...;0
https://lh3.googleusercontent.com/a-/ALV-UjW04uDZ9VuWpzWYABNY3XHrD-M-kIJJQf-jVGAE21dBdXA2=w45-h45-p-rp-mo-ba4-br100;Elvira Fransisca;Positive;4 tahun lalu;Seneng banget dgn suasananya. Ada air terjun buatan. Seger ditengah cuaca panas bgini..;7
https://lh3.googleusercontent.com/a-/ALV-UjWhID0mhTyb-NsS5c7JWVdVXWCYuHcO6ql7-Rh72ilOhxA8=w45-h45-p-rp-mo-ba5-br100;NauVacation Nauzan & Naureen;Positive;setahun lalu;"Surga'y dunia, brg"" branded, mkanan lezat, arena mainan ank ada, roof top'y kereenn";5
https://lh3.googleusercontent.com/a-/ALV-UjVUEA9FZP4AETRpJDYPUgpE--B2mE2RQbAsUrcm79tO-7o=w45-h45-p-rp-mo-ba5-br100;Cindy Yenita Iskandar;Positive;setahun lalu;Tempat luas parkiran banyak akses jalan menuju lokasi sering macet;0
https://lh3.googleusercontent.com/a-/ALV-UjXqpw8Dw2ChaagiLzdbVUYHp4_q_X3re0qH1rPIX5OCMQU=w45-h45-p-rp-mo-ba5-br100;Kirto Negoro;Positive;setahun lalu;Tempatnya enak, dilantai bawah pusat kuliner berjejer tinggal pilih sesuai selera, dilantai dia ada ice skating plus taman cocok untuk swafoto bareng keluarga.;0
https://lh3.googleusercontent.com/a/ACg8ocIghuE7RB7i7lU1wBls9Ev8XowdC4I5ckFabXZNZ2_B=w45-h45-p-rp-mo-ba5-br100;soffie gusniza;Positive;setahun lalu;Salah satu mall di Bandung yg sangat luas dg interior & eksterior yg instragramable;23
https://lh3.googleusercontent.com/a/ACg8ocJWUcASjOcXJb4YEuhWm4L2ofEHPFpZHOTvskXOVobW=w45-h45-p-rp-mo-ba5-br100;M. Agus Perdana;Positive;7 tahun lalu;Mal gede banget, lengkap, hampir semua ada. Dari tempat makan, toko2 baju, carrefour, ice skating, ampe mini farm pun ada di paling atas. Pkknya one stop convenient mall dah;0
https://lh3.googleusercontent.com/a/ACg8ocKK3RjS700rFJOznVceIJJD0A4YoJh3pM7vGZ8c3AW6=w45-h45-p-rp-mo-br100;vasko 1922;Positive;4 bulan lalu;Mall super luas di area Bandung utara menyimpan begitu banyak pengalaman untuk dicoba;0
https://lh3.googleusercontent.com/a-/ALV-UjXbNLVwItQjkZwicEPUXbn9ELNaI3sBknTQoqn5KNj1hBnN=w45-h45-p-rp-mo-ba3-br100;Ummi Latifah;Positive;6 bulan lalu;Luas sekali masya Allah. Mall unik menurutku, bisa bikin taman di rooftop jadi bikin adem. 😁 …;0
https://lh3.googleusercontent.com/a/ACg8ocJqNiLntH8-MaHZqwct8U-d4wUJLVQC84nosxBWsQ9r=w45-h45-p-rp-mo-ba5-br100;Sari Pertiwi;Positive;4 tahun lalu;"Konsep mallnya juara sih. Tp karna bandung sekarang banyak jalanan yg di ubah rutenya jadi agak muter"" buat sampai kesini. Hampir barang branded semua yg  ada disini.";3
https://lh3.googleusercontent.com/a-/ALV-UjVOGo11i5SJhy03nwPZ-X-mT503pMmv8Ethv54e2ZcXBXk=w45-h45-p-rp-mo-ba4-br100;Haidar Muhammad Rizki;Positive;11 bulan lalu;Mallnya bagus bersih terstruktur juga jadi enak buat jalan jalan kesini. Dan suasananya sangat bagus;0
https://lh3.googleusercontent.com/a-/ALV-UjVkFJMqWD4JKbzY_Grh0X6Jgqu9W-9qYI55OJZux9NFtg=w45-h45-p-rp-mo-ba4-br100;Ady Wijaya;Positive;2 minggu lalu;Cocok untuk vacation keluarga. Area parkir luas, kuliner banyak;0
https://lh3.googleusercontent.com/a-/ALV-UjX5_m56_LInovV75k2UlLNnmsoBa4U1fILfFoZFD-iw4g=w45-h45-p-rp-mo-ba4-br100;Amanda Ambarwati;Positive;2 tahun lalu;Setelah 3 tahun gapernah kesini, akhirnya minggu kemarin waktu main ke Bandung bisa main kesini juga buat ketemu keluarga dari Lembang. Mallnya masih bagus, toiletnya bersih, parkirannya juga luas.;0
https://lh3.googleusercontent.com/a-/ALV-UjVFVXgSW6ihaT0jflradpTVPR4dX0TaqLXXot0vPcSzEz0=w45-h45-p-rp-mo-ba5-br100;Eka Octawianto (mas win);Positive;setahun lalu;Mall nyaman, indah, tempat yang komprehensif untuk belanja sekaligus tempat nongkrong...;2
https://lh3.googleusercontent.com/a-/ALV-UjVN_qwRAhGUUXQ0jZNUaZHjJiptd7Eb3ne8JA3bVqytJA=w45-h45-p-rp-mo-ba5-br100;dwi puji;Positive;6 tahun lalu;Mall dengan fasilitas lengkap di Bandung, desainnya ramah lingkungan, cocok untuk mengajak anak anak bermain disini karena di rooftop ada taman dan tempat bermain;0
https://lh3.googleusercontent.com/a-/ALV-UjVDC1nOtaZYMaxxNLzYUd9yOt6zylDljJKb67jrJZvf0Hc=w45-h45-p-rp-mo-ba3-br100;Thenina Fe;Positive;4 tahun lalu;Bagus si emang bagus semua ada disana tp mgkn cocok buat shoping ma pacaran hahaa krna gede banget mallnya muternya capek ada gardennya jg dsna bunga2 dan air terjun2 manja gitu dkt tpt ice skating.. indah jangan lewaTinvMampir deh  kl ke bandung ..;0
https://lh3.googleusercontent.com/a-/ALV-UjXhlaSP3_7dcGFdf32lhN19BCHakEGkrvY431eHJrMV8CM=w45-h45-p-rp-mo-br100;Putri Larisa;Positive;2 tahun lalu;Mall dengan nuansa alam yang kentel banget. Sepanjang jalan,sejauh mata memandang tetep ada tumbuhan hijau segar walaupun didalam mall nya. Bahkan ada tanaman padi dong.. Appreciate banget sih.;0
https://lh3.googleusercontent.com/a/ACg8ocK3kZBqxWLGyPWL1Dz9RYAHW_64j4L6QHp2s4DfOTnOXA=w45-h45-p-rp-mo-ba5-br100;Ferry Baqdiono;Positive;setahun lalu;salut kepada management yg berusaha menyajikan suasana alam dalam Mall, terbukti ada padi, kakak tua, kuda pony, musang, kelinci...yang mengundang kagum anak2 untuk edukasi....;0
https://lh3.googleusercontent.com/a-/ALV-UjUz92dft7wcvFDiyc-4Tl9JySwJY5_AG8J3ZRMtPu4PbPM=w45-h45-p-rp-mo-ba3-br100;Rika Briyani;Positive;4 tahun lalu;Seru sih.. Gak melulu harus belanja, tapi bisa main2 juga di sun garden nya .. Enaknya sore sih biar gak terlalu panas 😁 Recommended .. …;2
https://lh3.googleusercontent.com/a-/ALV-UjVbOCZQ3kjeAmSU_PKL4fisFTkBMIji9OzAMt9PC8J-OHE=w45-h45-p-rp-mo-br100;Gilang Maulana;Positive;5 tahun lalu;Pertama datang kesini, langsung dibikin takjub sama tempatnya. Dikira tempatnya kecil, eh ternyata pas udah masuk tempatnya gede banget sampai kaya bunker gitu yang tempat bawah tanahnya sampai jauh banget. Tempat yg sangat unik dan tidak …;0
https://lh3.googleusercontent.com/a/ACg8ocKFOHhlMUgMtaJuuCra6-1WYj_AB9cZz-o61g3Xvld5=w45-h45-p-rp-mo-br100;em Iksaan;Positive;sebulan lalu;Dekorasi heloween ny keren bgt ala2 film coco!;0
https://lh3.googleusercontent.com/a-/ALV-UjVQWK7JJJd5n1VWXkqHwQnCBZZ_CJVSP4AmvadJFFIcdUE=w45-h45-p-rp-mo-ba5-br100;afif sulhan;Positive;4 tahun lalu;Mantap buat jalan2 n kuliner... apalagi yg suka sama masakan jepang dan korea... recomended dech.... hehehehe;2
https://lh3.googleusercontent.com/a-/ALV-UjU4oKRmyEi_SBhPJX9be7g8W17WjFYpG6PwCPxY2u7dwIE=w45-h45-p-rp-mo-br100;Fadhilah Safira Alfiana;Positive;3 bulan lalu;Mall terbaik yang pernah ada, ada arena ice skate, kebun bunga dll;0
https://lh3.googleusercontent.com/a-/ALV-UjUF8Y5y_CC2n6a44Ghf-TdLajzvxG9jKPVzna3eCGefARw=w45-h45-p-rp-mo-ba3-br100;Hamdi Alfian Fauzan;Positive;setahun lalu;Weekend jadi pilihan yang tepat buat liburan di pvj, semuanya serba ada. pokoknya keren deh;3
https://lh3.googleusercontent.com/a-/ALV-UjUwLbmJ2NsRIbCv-KbA76LiQV_NM85M29qhoSOzQqNWuYY=w45-h45-p-rp-mo-ba4-br100;Desty mpiiww;Positive;2 tahun lalu;bagus tempatnya, tp untuk skrg anak2 ga boleh masuk harus orang dewasa yg sudah di vaksin;0
https://lh3.googleusercontent.com/a-/ALV-UjWkAUqTT8nCyaJurOockZqA33BU6rS9rlpVvzDLtaBI-pM=w45-h45-p-rp-mo-ba6-br100;Ari Mulyono;Positive;5 tahun lalu;Mal yang diresmikan pada bulan Juli 2006 ini, dirancang dengan nuansa open air yang alami serta pemandangan burung-burung merpati hias yang berterbangan. Faktor lain yang menjadi daya tarik adalah konsep bangunan yang kental dengan desain Eropa. Asik sekali untuk berkunjung bersama keluarga;0
https://lh3.googleusercontent.com/a/ACg8ocKAyK4TnzhG_LBNvylLpPezoswqKBr7H057W9zDtrS_=w45-h45-p-rp-mo-ba4-br100;Bernad Etta;Positive;seminggu lalu;Wow amazing pas berkunjung pas ada event;0
https://lh3.googleusercontent.com/a-/ALV-UjXTkqX_0XUbsSFCIje8WFeMu5x4WcMo820m5W8J_IObD8ZJ=w45-h45-p-rp-mo-ba4-br100;Halimah Rohmah;Positive;2 tahun lalu;Keliling mau beli jaket akhirnya mampir kesini eh ternyata ada hnm🥺 Mallnya cakep, berasa lupa kalo lagi di gedung. Sempet beli sisir juga di miniso wkwk …;0
https://lh3.googleusercontent.com/a-/ALV-UjV_8Hbggpulnvz3R7fmQI_6RnG4-EQVxPGKRBpDK0DCDgw=w45-h45-p-rp-mo-ba4-br100;Tanti Andriani;Positive;sebulan lalu;seru sih tapi selalu lupa jalur pulang nyari parkiran 🤣👍🏻 …;0
https://lh3.googleusercontent.com/a-/ALV-UjUD3f-kglphXbjpu4eVP68m4PAM9zEnhhpidcpBqUFisjE=w45-h45-p-rp-mo-ba6-br100;Tjhin Allfreed;Positive;setahun lalu;Tempat beristirahat terbaik setelah nyetir  dari atau ke Jakarta;9
https://lh3.googleusercontent.com/a-/ALV-UjW5PaRz2oQaRSRAShZw2a45c5C_yVc0huYITnTS5TWoMTc=w45-h45-p-rp-mo-ba3-br100;Lisa U;Positive;4 tahun lalu;Mall kekinian yang dipenuhi oleh segala kalangan terutama anak muda untuk sekedar nongkrong, makan, foto2, atau berbelanja. Konsep yang disajikan oleh PVJ berbeda dengan mall pada umumnya. PVJ mengusung tema pusat perbelanjaan seperti di …;0
https://lh3.googleusercontent.com/a-/ALV-UjWU_sFZyvw_XU6zWr8BMbOQROCg7K6XkZR8a7L7G34Zjbs=w45-h45-p-rp-mo-ba4-br100;Andhi Wardianto;Positive;3 tahun lalu;Kuliner disini banyak pilihan, tetapi bikin kantong anda jembol rate harga yang cukup tinggi untuk kuliner disini. Terdapat area bermain anak di atap & taman bunga & air terjun buatan.;0
https://lh3.googleusercontent.com/a-/ALV-UjWkglJQtLhWZtEAfDAsOSTOOScuJqiFu2PFdk8hfR0UEACM=w45-h45-p-rp-mo-ba4-br100;mashu;Positive;4 tahun lalu;A very good place to go, dijamin pagi sampe malem disini juga ga akan bosen karena supeer lengkap apalagi buat yang suka shopping karena banyak banget brandnya 💕 …;0
https://lh3.googleusercontent.com/a-/ALV-UjUE8YP2U_dnoY6Zfb_F66LJvhdOJJSAd7-8qE2tm55lWrE=w45-h45-p-rp-mo-ba4-br100;Daizy Indra;Positive;6 bulan lalu;Sudah 2th lebih engga ke tempat ini.. datang ksni cuma mau ke toko buku gramedia aja😁,Supermarket sudah tidak ada yaa dsni..utk store lain masih aman... …;0
https://lh3.googleusercontent.com/a/ACg8ocJekixt5DL1B0l3V-e0i7CMXNgKV3wqjRGffUhB8a2G=w45-h45-p-rp-mo-ba2-br100;Putri Anggun;Positive;setahun lalu;Mall paling homie sebandung raya. Enak buat jalan2 nongki2. Banyak tempat makan dan jajanan. Harga ny bisa dipilih sesuai budget. Karena mall paporit org2. Parkiran ny suka penuh. Rezeki2an lah. Klo parkir mah.;0
https://lh3.googleusercontent.com/a-/ALV-UjVyT43ELGc4GtsHQtiaiPPiBgDKXKxQE8WVHb63kniiVkY=w45-h45-p-rp-mo-br100;Fanda Fish;Positive;seminggu lalu;Asik banget tempat ini buat nongkrong2 sama temen;0
https://lh3.googleusercontent.com/a-/ALV-UjVri3pwqZuhdVBSOl_0V5hBYhGM9fvtYoNWzINSrovVmfY=w45-h45-p-rp-mo-ba5-br100;Robita Annisa;Positive;4 tahun lalu;Harus punya Mandiri Flashcard untuk parkir di PVJ.;0
https://lh3.googleusercontent.com/a-/ALV-UjUQypu6sU8-lGLnyTb9W7ClA6DxyFCUffpIoa20KfONVw=w45-h45-p-rp-mo-ba4-br100;Frikko Septiann;Positive;setahun lalu;Mall nya eksotis, look like european, ada taman di lantai atas, makanannya lengkap dari brbagai brand ternama;0
https://lh3.googleusercontent.com/a-/ALV-UjVOro-64Q-Rj-PCAuDxBC_NRx_aOgvmhUIGNx2zn63BqQ=w45-h45-p-rp-mo-ba3-br100;velly andriani;Positive;3 tahun lalu;Salah satu pusat perbelanjaan yang sangat bagus . Ada tempat bermain salju . Tempat santai dan masih banyak lagi;5
https://lh3.googleusercontent.com/a-/ALV-UjVMWREMLEjFKrpObm3gyHqvHDqAKr_qjrn0WWMPLC38IQ=w45-h45-p-rp-mo-ba4-br100;Adella Diva;Positive;3 tahun lalu;Mal gede di bandung yg super lengkap. Mau belanja bisa, mau makan bisa, mau nongkrong bisa, mau cuci mata juga bisa. Sekarang di sky levelnya udah ada taman bunga matahari, ada mini zoo, ada tempat ala ala garden by the bay nya singapura dengan air terjun mini nya. Rekomended bgt buat yg mau jalan-jalan dapet paket komplit;3
https://lh3.googleusercontent.com/a/ACg8ocLRwp7JZbsISSonQKn_06UxymW7q8H3PNuP4GHZ40cN=w45-h45-p-rp-mo-br100;Icha sholihtun;Positive;4 bulan lalu;"pusat perbelanjaan yg sangat lengkap,luas,dan pastinya mewah.... di jamin belanja"" di mall pvj bandung sangat puas😍 …";0
https://lh3.googleusercontent.com/a/ACg8ocKFm6Wi3W9qk-Q7nBAjph3qLNwq_gjO3FzHyrghJbpy=w45-h45-p-rp-mo-br100;Banana Crachynawi;Positive;3 bulan lalu;Mallnya bguss banyak kuliner pokonya kalo kebandung harus kesini lagi;0
https://lh3.googleusercontent.com/a-/ALV-UjU6wG_C3rriXkLuNubzQnDkEbNkrQpzABHQpOww4JQiszg=w45-h45-p-rp-mo-ba5-br100;Thony Alfarizy;Positive;setahun lalu;Bagus, diatas ada ruang terbuka dengan pemandangan kota bandung. Banyak outlet branded. Dan tersedia banyak resto untuk pilihan makan yg beragam;0
https://lh3.googleusercontent.com/a-/ALV-UjVkJjdlvictKF6cu-5kQKHkppK4SPDl5gjErno_XFZsfA=w45-h45-p-rp-mo-ba4-br100;budi wibowo;Positive;8 bulan lalu;Keren... Hanya perlu tambah toilet aja;0
https://lh3.googleusercontent.com/a-/ALV-UjWXjHRK5ONqeF8LqSVnKrSFSfUpGkt-wlwDPXEPJomckNs=w45-h45-p-rp-mo-ba3-br100;Annisa Karunia;Positive;3 tahun lalu;Tempat luas dan sangat nyaman untuk berjalam. Terdapat sky garden dan area ice skating di bagian atas mall. Juga banyak brand-bran ternama yang memiliki outlet toko sendiri;0
https://lh3.googleusercontent.com/a-/ALV-UjX0uaV0BZTlFGYPYDxMqsOcd_z4XpPr6qE7Rd9L4HIc6A=w45-h45-p-rp-mo-ba2-br100;Husein Lubis;Positive;sebulan lalu;Selalu happy kesini, banyak hiburannya. Selalu ingin kembali lagi kesini;0
https://lh3.googleusercontent.com/a-/ALV-UjV7oxciRqb9K0RwqqvtZzPzinqDM6IfCOes3oxfC_6Py6I=w45-h45-p-rp-mo-ba3-br100;TIWI TIWI;Positive;3 tahun lalu;Mall nya cukup ramai, parkiran susah. Jadi lebih enak jalan kaki. Kalo pertama kali datang kesini, agak susah untuk mencari toko karena mall nya lumayan luas.;0
https://lh3.googleusercontent.com/a-/ALV-UjWHoekno4-UV4TK8s3mgKLPINwSFsM5MRgjP4ZrJ6m16hI=w45-h45-p-rp-mo-ba5-br100;criztyan aji;Positive;setahun lalu;Mall luas,banyak brand terkenal yang bisa jadi tempat buat habisin uang 😂😂;0
https://lh3.googleusercontent.com/a-/ALV-UjV1HRAry33MX4T2XO4GAPND3147PhEe4cx43XA3L8dchQ=w45-h45-p-rp-mo-ba4-br100;Muhammad Imadudin;Positive;setahun lalu;Mall nya keren bagus luas, buat nongkrong, belanja, rekreasi keluarga, terdapat arena kulinernya, konsep outdornya dapet banget, cuma parkiran di basement agak sempit;0
https://lh3.googleusercontent.com/a-/ALV-UjWttKPLOo3ngN_-jXjH9Ib8kaMWJco8Qz5RTsvlRH5G2QMo=w45-h45-p-rp-mo-ba3-br100;M Fahmi;Positive;3 tahun lalu;Mall megah dan lengkap. Siapkan tenaga jika ingin mengitari mall satu ini. Terdapat air terjun buatan, Taman Matahari di lantai paling atas sangat cocok untuk berfoto-foto.;0
https://lh3.googleusercontent.com/a-/ALV-UjUY-_ZNLsVWd41Hg6yMaB74mxHzKUP9jHt6J5npuR65PO0=w45-h45-p-rp-mo-ba4-br100;Devi Komalasari;Positive;setahun lalu;Selalu ga absen kalo ke bdg, mall yang unik. Staff toilet yang gercep sellau membuat toilet wangi dan bersih, satpamnya juga helpfull.;0
https://lh3.googleusercontent.com/a-/ALV-UjWnr3juet_CWzMPgH0Ka10YV6CoQAyX85BODjS0pM5TRS3B=w45-h45-p-rp-mo-ba5-br100;Engrid Juni A;Positive;2 tahun lalu;Mall bagus konsepnya separuh outdoor jadi dalam situasi pandemi bagus untuk sirkulasinya....Tempat buat cari counter barang branded so lumayan merogoh dompet;0
https://lh3.googleusercontent.com/a-/ALV-UjXKsV521mO9RSAlEqRIIszcEWjtlWzBW6iwZOJ23_Dgo6vi=w45-h45-p-rp-mo-ba4-br100;Tri Haryanto;Positive;3 tahun lalu;Aku saranin jangan kesini sendiri, kemarin kesini waktu ada Kala Kini Nanti sumpah asik banget, pastikan bawa teman yaa apalagi di tempat seluas PVJ ini, jangan sampai nyasar sendiri 🤣 …;0
https://lh3.googleusercontent.com/a-/ALV-UjWI_dD14ZGR3bBSA9lTvBzs5mI5MNJ_29QQJoqFquw3tYc=w45-h45-p-rp-mo-ba4-br100;Viola Marvella Arief;Positive;3 tahun lalu;Mall wajib kalau ke Bandung☺;0
https://lh3.googleusercontent.com/a-/ALV-UjWGigNaUcPU1Oaap8_55Ov_xCSmrdwrStjrYlQOchbzSYc=w45-h45-p-rp-mo-ba6-br100;Hendry Wibowo;Positive;4 tahun lalu;Tempat ini terletak di jalan sukajadi arah ke lembang. Tempat asik buat jalan sama anak dan keluarga. Toko toko hype ada disini, toko sepatu, toko baju, tempat main anak dan tempat rupa rupa jajanan modern.  Instagrammanble buat yang suka …;0
https://lh3.googleusercontent.com/a-/ALV-UjU9tHDg2cRCDo-Zj9AXEdK_AUKX9NRWL82OkNewIYBs_Jo=w45-h45-p-rp-mo-ba3-br100;Anggi Tri Dewi Septiani;Positive;setahun lalu;Bagus banget selalu suka trmpat ini, meskipun kalau untuk pertama atau kedua kali sedikit membingungkan karena luas banget;0
https://lh3.googleusercontent.com/a-/ALV-UjWiscLqijIhyHM0_3FOE2MFAQopHf8rxs1sj-_RPBSuL1c=w45-h45-p-rp-mo-ba3-br100;Lutfi Humam;Positive;sebulan lalu;tempatnya luas banget, belakangan ini banyak event event menarik;0
https://lh3.googleusercontent.com/a/ACg8ocIEESOL0l59Uwg6wKp1LQ6iL7q8neCuGBcmLlKURAxQ=w45-h45-p-rp-mo-br100;I D A;Positive;2 minggu lalu;Klo weekend susah cari parkirrrr;0
https://lh3.googleusercontent.com/a-/ALV-UjVuLms5IxqHzfgcGZlFk6SETLizS28GbaOxBi0Wq_oErVo=w45-h45-p-rp-mo-ba4-br100;Silvana Santoso;Positive;3 tahun lalu;Mall nya luas banget, komplit juga, bermacam-macam brand ada. Tapi sayang aku gak  kelilingin semua karena udah capek hehe;0
https://lh3.googleusercontent.com/a-/ALV-UjUxZtbONW1BDBWuvfmA439FiHGzOjQXU_P9-Dbw0-LZew=w45-h45-p-rp-mo-br100;Adinda Azzahra;Positive;7 bulan lalu;Kemarin saya kehilangan handbag berisi dompet ketinggalan di parkiran, alhamdulillah diketemukan customer dan diberikan ke security pvj appreciate untuk customer yg menemukan dan security nya juga best kejujuran nya! terimakasih sehat selalu dan banyak rezeki✨;0
https://lh3.googleusercontent.com/a-/ALV-UjVJUNqq-4NJzLpcJcmM4lIrQUZS6MiwOZDFq73Ma1nUbg=w45-h45-p-rp-mo-br100;Suhardiman Medsos;Positive;setahun lalu;Mall dengan kuliner yg cukup lengkap dari menu west, asia, dan indonesia. Ada mini zoo, ice skating, waterfall, dan beragam tempat bermain. The best …;3
https://lh3.googleusercontent.com/a/ACg8ocJIbw0fDDE_6s6fiTt_-IrhDFxtVj0K-DJdk6SEzEAn=w45-h45-p-rp-mo-ba4-br100;Lisa Marianis;Positive;3 bulan lalu;Tempat Hunting2 yg enak dan santai, yg asyik bt kel...disini komplit juga;0
https://lh3.googleusercontent.com/a-/ALV-UjWrDi9DogvyZunr0ucx-fuh9odv-SHa4Zfy6lVVZBtHPA=w45-h45-p-rp-mo-br100;Mike Skiri;Positive;sebulan lalu;Kantor. Selalu Ramai. Beragam. Banyak Pilihan. Kadang Ngebosenin Karna Tiap Hari Kesana.;0
https://lh3.googleusercontent.com/a-/ALV-UjUa6zWF5m3Aayv8aiKyYugoum8IQKnTQIgw6AodBM-e4Q=w45-h45-p-rp-mo-ba5-br100;Hanif Rizky Hidayat;Positive;5 tahun lalu;Luarbiasa, Makanan enak,  fasilitas bagus,  toilet bersih,  parkiran luas,  ditengah Kota, cocok buat lanjut usia,  anak-anak, cocok untuk arisan,  acara keluarga,  kumpul-kumpul;3
https://lh3.googleusercontent.com/a-/ALV-UjWQIAw78dyBDwffHopkhfD93xZniPg7n_GvJpZ_HTF-P9A=w45-h45-p-rp-mo-ba6-br100;Yoseph Fredrik;Positive;2 minggu lalu;Pernah datang disini Tahun 2019. Suasana tidak banyak berubah. Keren..;0
https://lh3.googleusercontent.com/a-/ALV-UjXB-MQzMwaI7PCvjEV2YgYte-qe1HZBKNXSMR6a49ia8MY=w45-h45-p-rp-mo-ba4-br100;vitaaa;Positive;3 tahun lalu;cape jalan wkwkwk berkualitas semuanya, luas, ada buat ice skating, ada yg air terjun buatan kaya di Singapura wkwkw;0
https://lh3.googleusercontent.com/a/ACg8ocLzQJhIsHGG9NxHLumBe16u09hyrfP_ps6JIJZJemNl=w45-h45-p-rp-mo-ba2-br100;sri wahyuningsih;Positive;4 tahun lalu;Bagus bangeeet, ada ice skating, ada taman bunga matahari, ada tempat bermain anak, ada tempat jajanan, ada spot foto, dan ada hewan juga;20
https://lh3.googleusercontent.com/a-/ALV-UjXMnuX1E1jErxH1Pdkz33RefjeJcdFvG668HroUQp4CIBO3=w45-h45-p-rp-mo-ba4-br100;Fatimah Azzahra;Positive;4 tahun lalu;Mall nya bagus, aku suka bnget konsep mallnya. Dibuat model2 street away kaya di eropa gitu. Bener2 ga bosen liatnya😍;0
https://lh3.googleusercontent.com/a/ACg8ocLCqcv1oLtPBUe99Nf8bDo7qgpZMIIRg_gRI1Swich8=w45-h45-p-rp-mo-ba3-br100;Yasri Abdullah;Positive;setahun lalu;Datang hari minggu hrs siap berjuang untuk mendapatkan tempat parkir..;0
https://lh3.googleusercontent.com/a-/ALV-UjWJ2eJ3_9zO8CapYuJ4KGw4O8-8MiJTKY172ZswiLDOaluZ=w45-h45-p-rp-mo-ba7-br100;Lucy Dewan Yuliyanto (Kang Ucy);Positive;3 tahun lalu;Mall terindah yang pernah gw kunjungi;0
https://lh3.googleusercontent.com/a/ACg8ocJXCmgJfWBth405j0HbJSikVEHLqD9-k6CfNp7pWV7O3Q=w45-h45-p-rp-mo-ba4-br100;Geizka Medina Rozal;Positive;2 tahun lalu;PVJ such a lovely place, salah satu mall yang sangat lengkap di Bandung pokoknya segala ada deh disini...;0
https://lh3.googleusercontent.com/a-/ALV-UjXzftS5kRi-ig8Sbn1_1H7NsSiSvYygIzTATlii2-H2RPUh=w45-h45-p-rp-mo-ba4-br100;Devi Listyorini;Positive;setahun lalu;Bakal selalu kangen sama mall yg satu ini,enak bgt tempatnya buat nongkrobg;0
https://lh3.googleusercontent.com/a-/ALV-UjVwC61ECXuwi_EjdMykw3KyHvavoXWK_dqHrGzpgkoQj4E=w45-h45-p-rp-mo-br100;elisabeth kurniawan;Positive;7 bulan lalu;Mau belanja bs disini, mau hangout sm temen bs disini, mau cari mkn jg bs disini cm emang hrs liat waktunya jg krn mall ini selalu rame. Jd terakhir aku kesni terdampar di starbucks😁 …;0
https://lh3.googleusercontent.com/a-/ALV-UjX7doVffN7KJNESESP-XFWkblli0r16XfhmK0b_fkzkpsU=w45-h45-p-rp-mo-ba3-br100;Dafa Dhiya;Positive;4 tahun lalu;Lifestyle mall terbesar di Bandung. Tenant cukup lengkap dari brand lokal hingga internasional. Outdoor areanya cukup sejuk, kalau kesini belum terbiasanya sepertinya bakal banyak nyasar nyari tenantnya. Jangan lupa untuk mobil parkir wajib pakai emoney;0
https://lh3.googleusercontent.com/a/ACg8ocLHZz3JZ2zWtrW6W4ZfvytUXeBMDpl7fLv_T8vCkVVJ=w45-h45-p-rp-mo-ba3-br100;asphalt Hotmix;Positive;setahun lalu;Mengerjakan pengaspalan jalan.untuk lokasi.hlaman rumah.Area parkir.jln lingkungan perumahan.pergudangan.dll;0
https://lh3.googleusercontent.com/a-/ALV-UjWAztOR8UUx0-x7BjSIXLqfKWtVedDqdTqIllLU_zeHURk=w45-h45-p-rp-mo-ba3-br100;Nadia Puspita;Positive;2 tahun lalu;Nyaman banget tempatnya, luas, cocok buat jalan sambil buang kalori. Banyak brand terkenal. U must try;0
https://lh3.googleusercontent.com/a/ACg8ocIDJs_Ikowqg7NQOTt8gVs6qHx1MPkDF4ldb9pE1Rv7=w45-h45-p-rp-mo-ba3-br100;Julian Dee;Positive;setahun lalu;Mall nya luas banget, banyak tenant sampai bingung milih;0
https://lh3.googleusercontent.com/a-/ALV-UjUzKo6lsqMm3ED0gmWskyMd-rcJ4X0sCrj1LeOnBrF7Nt0=w45-h45-p-rp-mo-ba5-br100;Rumah Imoet;Positive;4 tahun lalu;Sarana hiburan keluarga yg komplit, lengkap dan menyenangkan. Ada area outdoornya yg dilengkapi dgn hewan, tumbuhan dan air terjun buatan yg terletak di lantai paling atas. Banyak spot yg instagramable juga.;4
https://lh3.googleusercontent.com/a-/ALV-UjWsKsVc-7PvB5EJcDc0UpXisxFEGDcjLYQMACbldgvkA-8=w45-h45-p-rp-mo-ba4-br100;Valentino Satria Wibowo;Positive;4 tahun lalu;Tempatnya bagus, nyaman banget, tempatnya juga menarik, banyak spot foto yang bagus, menarik dan unik. Tempatnya juga bersih, lengkap banget.;3
https://lh3.googleusercontent.com/a-/ALV-UjXk4DUJSrHqc-ikhkJLrKEiP6HA2zjAuLvGkvdZ3eQv8GE=w45-h45-p-rp-mo-br100;Vieri Rivaldo Lim;Positive;setahun lalu;sangat bagus, banyak tempat foto, ada taman dan air terjun di rooftonya;0
